player_id,player,team,role,rank,similar_player_id,similar_player,similar_team,similarity
ap8ap2sf853wup3k7vnfndd04,L. Fragozo,CS Emelec,Finisher / Shot Getter,1,eifzkcwknmnytafpsadg3y61g,J. Klinger,CSD Macará,0.7307
ap8ap2sf853wup3k7vnfndd04,L. Fragozo,CS Emelec,Finisher / Shot Getter,2,2fw569u1ow7xdtocc0qpg5fmy,V. Branda,Libertad Fútbol Club,0.6243
ap8ap2sf853wup3k7vnfndd04,L. Fragozo,CS Emelec,Finisher / Shot Getter,3,5w31tnx3x1093n9mojsbjo9p0,Y. Quiñónez,Liga Deportiva Universitaria de Quito,0.5962
ap8ap2sf853wup3k7vnfndd04,L. Fragozo,CS Emelec,Finisher / Shot Getter,4,dp79admqqqmme9e6l9bhu41gq,R. Redes,Liga Deportiva Universitaria de Quito,0.5543
ap8ap2sf853wup3k7vnfndd04,L. Fragozo,CS Emelec,Finisher / Shot Getter,5,d1y3yery3949xre3uf9rhofe1,D. Mina,Mushuc Runa SC,0.5146
ap8ap2sf853wup3k7vnfndd04,L. Fragozo,CS Emelec,Finisher / Shot Getter,6,3cfm35ygvp8mwfrcd5iyhnrx0,D. Guagua,CSD Independiente del Valle,0.513
ap8ap2sf853wup3k7vnfndd04,L. Fragozo,CS Emelec,Finisher / Shot Getter,7,7vnlwk0swph8rkqeej6anf504,L. Klimowicz,CS Emelec,0.5063
ap8ap2sf853wup3k7vnfndd04,L. Fragozo,CS Emelec,Finisher / Shot Getter,8,d8wkxiszuftcz96cshk3plu5l,J. Chalá,CSD Macará,0.5
ap8ap2sf853wup3k7vnfndd04,L. Fragozo,CS Emelec,Finisher / Shot Getter,9,2urfneh4cg2b21og2x0w0721g,S. Núñez,Barcelona SC,0.4907
ap8ap2sf853wup3k7vnfndd04,L. Fragozo,CS Emelec,Finisher / Shot Getter,10,ecd9ao2y87pqxws6040ipn7dg,A. Londoño,CD Universidad Católica del Ecuador,0.4745
arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,Finisher / Shot Getter,1,842mpcgpo275pp4mwmrqtaiqy,J. Pretell,Liga Deportiva Universitaria de Quito,0.8739
arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,Finisher / Shot Getter,2,66qi673sdc644pz70xcttl0d0,O. Cabeza,Leones FC,0.8181
arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,Finisher / Shot Getter,3,95xp8s56u991fp6p8lyt23llg,S. Laurino,Guayaquil City FC,0.8005
arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,Finisher / Shot Getter,4,5q5sfnmi5ppd84vids5hmjglx,J. Méndez,CSD Independiente del Valle,0.7731
arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,Finisher / Shot Getter,5,eekdiyrxu0wkcbos9je47qnvu,J. Quiñónez,Guayaquil City FC,0.7581
arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,Finisher / Shot Getter,6,bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,0.7285
arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,Finisher / Shot Getter,7,dbzannb5pw72n5t4sbotswhuy,E. Clavijo,CD Universidad Católica del Ecuador,0.7058
arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,Finisher / Shot Getter,8,5zax12h4cjntd3d70u3ymd0mi,B. Caicedo,Libertad Fútbol Club,0.6531
arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,Finisher / Shot Getter,9,2mdwtann516klfiehi3udc3c9,K. Sambonino,Guayaquil City FC,0.6519
arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,Finisher / Shot Getter,10,2c37j925tho3pod9qjk9tnk0k,Y. Ochoa,CSD Independiente del Valle,0.6337
awdjt5pirvlh1bt1jalw2xzx0,J. Wila,Barcelona SC,Finisher / Shot Getter,1,ecd9ao2y87pqxws6040ipn7dg,A. Londoño,CD Universidad Católica del Ecuador,0.6255
awdjt5pirvlh1bt1jalw2xzx0,J. Wila,Barcelona SC,Finisher / Shot Getter,2,5w31tnx3x1093n9mojsbjo9p0,Y. Quiñónez,Liga Deportiva Universitaria de Quito,0.6014
awdjt5pirvlh1bt1jalw2xzx0,J. Wila,Barcelona SC,Finisher / Shot Getter,3,1k67oaz0zol06690e5qlec0rt,M. Mejía,Barcelona SC,0.5574
awdjt5pirvlh1bt1jalw2xzx0,J. Wila,Barcelona SC,Finisher / Shot Getter,4,83p554lqkya2wsmfy2mwt0844,S. Porozo,SD Aucas,0.5483
awdjt5pirvlh1bt1jalw2xzx0,J. Wila,Barcelona SC,Finisher / Shot Getter,5,1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,0.5292
awdjt5pirvlh1bt1jalw2xzx0,J. Wila,Barcelona SC,Finisher / Shot Getter,6,2h53oe0l0skqnd8644zegq8d1,R. Carrillo,Mushuc Runa SC,0.4781
awdjt5pirvlh1bt1jalw2xzx0,J. Wila,Barcelona SC,Finisher / Shot Getter,7,xlf5107rr4dgwmpncpa7lcoa,F. Ayunta,Delfín SC,0.4063
awdjt5pirvlh1bt1jalw2xzx0,J. Wila,Barcelona SC,Finisher / Shot Getter,8,1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,0.3893
awdjt5pirvlh1bt1jalw2xzx0,J. Wila,Barcelona SC,Finisher / Shot Getter,9,5fsqlh1yxgjnjj5u0po1sb36d,J. Corozo,Liga Deportiva Universitaria de Quito,0.3893
awdjt5pirvlh1bt1jalw2xzx0,J. Wila,Barcelona SC,Finisher / Shot Getter,10,8ti2mugerx496c81p6p5okez9,C. González,CSD Independiente del Valle,0.3824
b3nvyzpnm06shk2sx1nmh5xbd,F. Paz,CSD Macará,Finisher / Shot Getter,1,7ag9uvbnhisady8wrv80mewa1,J. Bocanegra,CD Técnico Universitario,0.6894
b3nvyzpnm06shk2sx1nmh5xbd,F. Paz,CSD Macará,Finisher / Shot Getter,2,9cz61eoarpc9p2hlv0ahm4z4l,D. Díaz,Guayaquil City FC,0.6321
b3nvyzpnm06shk2sx1nmh5xbd,F. Paz,CSD Macará,Finisher / Shot Getter,3,8myuopii2kh2ty1dbdx4s66z9,J. Sornoza,CSD Independiente del Valle,0.6016
b3nvyzpnm06shk2sx1nmh5xbd,F. Paz,CSD Macará,Finisher / Shot Getter,4,7gvks90vqzf6v9jukefv592ad,C. Orejuela,Mushuc Runa SC,0.562
b3nvyzpnm06shk2sx1nmh5xbd,F. Paz,CSD Macará,Finisher / Shot Getter,5,89c8as1cpdwgacpalxt81t5ka,M. Castaño,CD Técnico Universitario,0.5603
b3nvyzpnm06shk2sx1nmh5xbd,F. Paz,CSD Macará,Finisher / Shot Getter,6,eeah84g5blmmk17uxkr75sga2,A. Mena,SD Aucas,0.5264
b3nvyzpnm06shk2sx1nmh5xbd,F. Paz,CSD Macará,Finisher / Shot Getter,7,mpp5hbjonc95ogcahmoebd1x,P. González,Guayaquil City FC,0.5171
b3nvyzpnm06shk2sx1nmh5xbd,F. Paz,CSD Macará,Finisher / Shot Getter,8,d7im7zieua6bh8y8m5eh646xg,R. Quiñónez,SD Aucas,0.5086
b3nvyzpnm06shk2sx1nmh5xbd,F. Paz,CSD Macará,Finisher / Shot Getter,9,2fw569u1ow7xdtocc0qpg5fmy,V. Branda,Libertad Fútbol Club,0.4937
b3nvyzpnm06shk2sx1nmh5xbd,F. Paz,CSD Macará,Finisher / Shot Getter,10,f3lhirj8x9hkhm1ddoc8bwa38,E. Pata,CSD Independiente del Valle,0.484
b9laanbzul8a7h5jo1z5vetpl,Juan Nazareno,Manta FC,Finisher / Shot Getter,1,66qi673sdc644pz70xcttl0d0,O. Cabeza,Leones FC,0.7089
b9laanbzul8a7h5jo1z5vetpl,Juan Nazareno,Manta FC,Finisher / Shot Getter,2,4vnrab0z6uml0wnimjmfi16fp,A. López,CD Cuenca,0.7018
b9laanbzul8a7h5jo1z5vetpl,Juan Nazareno,Manta FC,Finisher / Shot Getter,3,bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,0.5564
b9laanbzul8a7h5jo1z5vetpl,Juan Nazareno,Manta FC,Finisher / Shot Getter,4,95xp8s56u991fp6p8lyt23llg,S. Laurino,Guayaquil City FC,0.5493
b9laanbzul8a7h5jo1z5vetpl,Juan Nazareno,Manta FC,Finisher / Shot Getter,5,3oyfdo7dnp4taew78zalpjp0q,G. Villamíl,Liga Deportiva Universitaria de Quito,0.5396
b9laanbzul8a7h5jo1z5vetpl,Juan Nazareno,Manta FC,Finisher / Shot Getter,6,eekdiyrxu0wkcbos9je47qnvu,J. Quiñónez,Guayaquil City FC,0.5351
b9laanbzul8a7h5jo1z5vetpl,Juan Nazareno,Manta FC,Finisher / Shot Getter,7,5zax12h4cjntd3d70u3ymd0mi,B. Caicedo,Libertad Fútbol Club,0.5337
b9laanbzul8a7h5jo1z5vetpl,Juan Nazareno,Manta FC,Finisher / Shot Getter,8,2mdwtann516klfiehi3udc3c9,K. Sambonino,Guayaquil City FC,0.5226
b9laanbzul8a7h5jo1z5vetpl,Juan Nazareno,Manta FC,Finisher / Shot Getter,9,arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,0.5046
b9laanbzul8a7h5jo1z5vetpl,Juan Nazareno,Manta FC,Finisher / Shot Getter,10,e8p9cqr7avuvp52dzrgfuproq,A. Copete,CD Técnico Universitario,0.4878
bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,Finisher / Shot Getter,1,hak591xf6ei9p67apoow68kp,B. Delgado,CD Técnico Universitario,0.7814
bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,Finisher / Shot Getter,2,c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,0.7793
bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,Finisher / Shot Getter,3,dukia9yvlzkug4gw890nwneok,Á. Rodríguez,CD Universidad Católica del Ecuador,0.74
bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,Finisher / Shot Getter,4,dbzannb5pw72n5t4sbotswhuy,E. Clavijo,CD Universidad Católica del Ecuador,0.7179
bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,Finisher / Shot Getter,5,6habcmdfjyvoh833ox9ayxo4q,L. Estupiñán,CD Técnico Universitario,0.7011
bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,Finisher / Shot Getter,6,d7im7zieua6bh8y8m5eh646xg,R. Quiñónez,SD Aucas,0.6918
bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,Finisher / Shot Getter,7,cljjb4yaxbdx38l3r3lmohb3e,M. Miranda,CSD Macará,0.685
bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,Finisher / Shot Getter,8,1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,0.6743
bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,Finisher / Shot Getter,9,bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,0.652
bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,Finisher / Shot Getter,10,5q5sfnmi5ppd84vids5hmjglx,J. Méndez,CSD Independiente del Valle,0.65
bgom4s2swmotuvtklxlrlngus,E. Pepinós,Leones FC,Finisher / Shot Getter,1,bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,0.4368
bgom4s2swmotuvtklxlrlngus,E. Pepinós,Leones FC,Finisher / Shot Getter,2,epiwn0kghsk6wyempqcimv4es,J. Lerma,CSD Independiente del Valle,0.428
bgom4s2swmotuvtklxlrlngus,E. Pepinós,Leones FC,Finisher / Shot Getter,3,mpp5hbjonc95ogcahmoebd1x,P. González,Guayaquil City FC,0.4157
bgom4s2swmotuvtklxlrlngus,E. Pepinós,Leones FC,Finisher / Shot Getter,4,842mpcgpo275pp4mwmrqtaiqy,J. Pretell,Liga Deportiva Universitaria de Quito,0.4006
bgom4s2swmotuvtklxlrlngus,E. Pepinós,Leones FC,Finisher / Shot Getter,5,1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,0.3873
bgom4s2swmotuvtklxlrlngus,E. Pepinós,Leones FC,Finisher / Shot Getter,6,dp2tnjilpke1ph1fdjgno9zop,E. Mejía,CD Universidad Católica del Ecuador,0.3837
bgom4s2swmotuvtklxlrlngus,E. Pepinós,Leones FC,Finisher / Shot Getter,7,ecd9ao2y87pqxws6040ipn7dg,A. Londoño,CD Universidad Católica del Ecuador,0.3767
bgom4s2swmotuvtklxlrlngus,E. Pepinós,Leones FC,Finisher / Shot Getter,8,3oyfdo7dnp4taew78zalpjp0q,G. Villamíl,Liga Deportiva Universitaria de Quito,0.3511
bgom4s2swmotuvtklxlrlngus,E. Pepinós,Leones FC,Finisher / Shot Getter,9,bu36xgxx7qtbkt6mbxiwpsc9g,E. Zambrano,Orense SC,0.3463
bgom4s2swmotuvtklxlrlngus,E. Pepinós,Leones FC,Finisher / Shot Getter,10,309b0xjqe390a9zrq4884ybfu,R. Briones,CSD Independiente del Valle,0.3374
bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,Finisher / Shot Getter,1,agwvnsm8mdhwf8qwh22khameh,B. Carabalí,Barcelona SC,0.7445
bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,Finisher / Shot Getter,2,c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,0.7275
bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,Finisher / Shot Getter,3,dbzannb5pw72n5t4sbotswhuy,E. Clavijo,CD Universidad Católica del Ecuador,0.7008
bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,Finisher / Shot Getter,4,6c5z6whsuoapbdrwn4368orft,J. Quiñónez,Barcelona SC,0.6658
bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,Finisher / Shot Getter,5,d7im7zieua6bh8y8m5eh646xg,R. Quiñónez,SD Aucas,0.6575
bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,Finisher / Shot Getter,6,bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,0.652
bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,Finisher / Shot Getter,7,dukia9yvlzkug4gw890nwneok,Á. Rodríguez,CD Universidad Católica del Ecuador,0.6117
bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,Finisher / Shot Getter,8,89c8as1cpdwgacpalxt81t5ka,M. Castaño,CD Técnico Universitario,0.5976
bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,Finisher / Shot Getter,9,e9dx4jgloxfmi6zi1domqfzai,e9dx4jgloxfmi6zi1domqfzai,CSD Macará,0.5866
bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,Finisher / Shot Getter,10,7xkf0ivgpbpeox35j4voo37jd,G. Vallecilla,Barcelona SC,0.5863
bjzxx0p23kmsxnxvlm9e8ajqi,I. Zambrano,Libertad Fútbol Club,Finisher / Shot Getter,1,96f99w3zmz02yefrj2budsd1w,A. Chére,Libertad Fútbol Club,0.5765
bjzxx0p23kmsxnxvlm9e8ajqi,I. Zambrano,Libertad Fútbol Club,Finisher / Shot Getter,2,1tppjbelv789od9d2jtqf4duc,M. Klimowicz,CD Cuenca,0.5763
bjzxx0p23kmsxnxvlm9e8ajqi,I. Zambrano,Libertad Fútbol Club,Finisher / Shot Getter,3,1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,0.5027
bjzxx0p23kmsxnxvlm9e8ajqi,I. Zambrano,Libertad Fútbol Club,Finisher / Shot Getter,4,2c37j925tho3pod9qjk9tnk0k,Y. Ochoa,CSD Independiente del Valle,0.4921
bjzxx0p23kmsxnxvlm9e8ajqi,I. Zambrano,Libertad Fútbol Club,Finisher / Shot Getter,5,9t27uoh6kpd8g2x1phirhsu6t,J. Blanco,Manta FC,0.4833
bjzxx0p23kmsxnxvlm9e8ajqi,I. Zambrano,Libertad Fútbol Club,Finisher / Shot Getter,6,2ptwpyaaof24rvayrl3tdc82d,M. Parrales,Barcelona SC,0.4821
bjzxx0p23kmsxnxvlm9e8ajqi,I. Zambrano,Libertad Fútbol Club,Finisher / Shot Getter,7,an1skfibmw4uj0dqr31n9dfro,D. Caicedo,Leones FC,0.4753
bjzxx0p23kmsxnxvlm9e8ajqi,I. Zambrano,Libertad Fútbol Club,Finisher / Shot Getter,8,a47kaayqc4ogw1aiqz4w8z696,L. Arroyo,SD Aucas,0.462
bjzxx0p23kmsxnxvlm9e8ajqi,I. Zambrano,Libertad Fútbol Club,Finisher / Shot Getter,9,2h53oe0l0skqnd8644zegq8d1,R. Carrillo,Mushuc Runa SC,0.4573
bjzxx0p23kmsxnxvlm9e8ajqi,I. Zambrano,Libertad Fútbol Club,Finisher / Shot Getter,10,83p554lqkya2wsmfy2mwt0844,S. Porozo,SD Aucas,0.4504
bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,Finisher / Shot Getter,1,arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,0.7285
bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,Finisher / Shot Getter,2,eekdiyrxu0wkcbos9je47qnvu,J. Quiñónez,Guayaquil City FC,0.6523
bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,Finisher / Shot Getter,3,66qi673sdc644pz70xcttl0d0,O. Cabeza,Leones FC,0.6505
bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,Finisher / Shot Getter,4,842mpcgpo275pp4mwmrqtaiqy,J. Pretell,Liga Deportiva Universitaria de Quito,0.6372
bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,Finisher / Shot Getter,5,4vnrab0z6uml0wnimjmfi16fp,A. López,CD Cuenca,0.6032
bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,Finisher / Shot Getter,6,95xp8s56u991fp6p8lyt23llg,S. Laurino,Guayaquil City FC,0.6021
bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,Finisher / Shot Getter,7,2mdwtann516klfiehi3udc3c9,K. Sambonino,Guayaquil City FC,0.5612
bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,Finisher / Shot Getter,8,b9laanbzul8a7h5jo1z5vetpl,Juan Nazareno,Manta FC,0.5564
bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,Finisher / Shot Getter,9,5zax12h4cjntd3d70u3ymd0mi,B. Caicedo,Libertad Fútbol Club,0.525
bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,Finisher / Shot Getter,10,1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,0.48
bpnrmy8dg45mbjpo4gksvp4kq,J. Anaya,CD Técnico Universitario,Finisher / Shot Getter,1,37g2yad9dclsawgbaun51wb9w,M. Burdisso,Delfín SC,0.8461
bpnrmy8dg45mbjpo4gksvp4kq,J. Anaya,CD Técnico Universitario,Finisher / Shot Getter,2,9t0l2rbmlc2aaas1dkbq5d1jo,O. Moscarelli,Manta FC,0.8073
bpnrmy8dg45mbjpo4gksvp4kq,J. Anaya,CD Técnico Universitario,Finisher / Shot Getter,3,e8p9cqr7avuvp52dzrgfuproq,A. Copete,CD Técnico Universitario,0.7574
bpnrmy8dg45mbjpo4gksvp4kq,J. Anaya,CD Técnico Universitario,Finisher / Shot Getter,4,6gjeumy3aki5bavrhqs87jdka,J. Jiménez,Libertad Fútbol Club,0.7526
bpnrmy8dg45mbjpo4gksvp4kq,J. Anaya,CD Técnico Universitario,Finisher / Shot Getter,5,5zax12h4cjntd3d70u3ymd0mi,B. Caicedo,Libertad Fútbol Club,0.7002
bpnrmy8dg45mbjpo4gksvp4kq,J. Anaya,CD Técnico Universitario,Finisher / Shot Getter,6,eekdiyrxu0wkcbos9je47qnvu,J. Quiñónez,Guayaquil City FC,0.6573
bpnrmy8dg45mbjpo4gksvp4kq,J. Anaya,CD Técnico Universitario,Finisher / Shot Getter,7,1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,0.5651
bpnrmy8dg45mbjpo4gksvp4kq,J. Anaya,CD Técnico Universitario,Finisher / Shot Getter,8,1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,0.5526
bpnrmy8dg45mbjpo4gksvp4kq,J. Anaya,CD Técnico Universitario,Finisher / Shot Getter,9,c1aju0uc38c9zy2qvljzizo16,G. Napa,Guayaquil City FC,0.5383
bpnrmy8dg45mbjpo4gksvp4kq,J. Anaya,CD Técnico Universitario,Finisher / Shot Getter,10,e6ki3cyjkjrd0vquc2859nx79,L. Nazareno,Leones FC,0.5336
bu36xgxx7qtbkt6mbxiwpsc9g,E. Zambrano,Orense SC,Finisher / Shot Getter,1,an1skfibmw4uj0dqr31n9dfro,D. Caicedo,Leones FC,0.5983
bu36xgxx7qtbkt6mbxiwpsc9g,E. Zambrano,Orense SC,Finisher / Shot Getter,2,3zzuhataij0b8yysquv8n9h5g,J. Gómez,Barcelona SC,0.5603
bu36xgxx7qtbkt6mbxiwpsc9g,E. Zambrano,Orense SC,Finisher / Shot Getter,3,3oyfdo7dnp4taew78zalpjp0q,G. Villamíl,Liga Deportiva Universitaria de Quito,0.4966
bu36xgxx7qtbkt6mbxiwpsc9g,E. Zambrano,Orense SC,Finisher / Shot Getter,4,epiwn0kghsk6wyempqcimv4es,J. Lerma,CSD Independiente del Valle,0.4753
bu36xgxx7qtbkt6mbxiwpsc9g,E. Zambrano,Orense SC,Finisher / Shot Getter,5,2c37j925tho3pod9qjk9tnk0k,Y. Ochoa,CSD Independiente del Valle,0.455
bu36xgxx7qtbkt6mbxiwpsc9g,E. Zambrano,Orense SC,Finisher / Shot Getter,6,2h53oe0l0skqnd8644zegq8d1,R. Carrillo,Mushuc Runa SC,0.4316
bu36xgxx7qtbkt6mbxiwpsc9g,E. Zambrano,Orense SC,Finisher / Shot Getter,7,bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,0.4277
bu36xgxx7qtbkt6mbxiwpsc9g,E. Zambrano,Orense SC,Finisher / Shot Getter,8,1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,0.3943
bu36xgxx7qtbkt6mbxiwpsc9g,E. Zambrano,Orense SC,Finisher / Shot Getter,9,mpp5hbjonc95ogcahmoebd1x,P. González,Guayaquil City FC,0.3886
bu36xgxx7qtbkt6mbxiwpsc9g,E. Zambrano,Orense SC,Finisher / Shot Getter,10,2ptwpyaaof24rvayrl3tdc82d,M. Parrales,Barcelona SC,0.3856
c1aju0uc38c9zy2qvljzizo16,G. Napa,Guayaquil City FC,Finisher / Shot Getter,1,e6ki3cyjkjrd0vquc2859nx79,L. Nazareno,Leones FC,0.9181
c1aju0uc38c9zy2qvljzizo16,G. Napa,Guayaquil City FC,Finisher / Shot Getter,2,5zax12h4cjntd3d70u3ymd0mi,B. Caicedo,Libertad Fútbol Club,0.6282
c1aju0uc38c9zy2qvljzizo16,G. Napa,Guayaquil City FC,Finisher / Shot Getter,3,9t0l2rbmlc2aaas1dkbq5d1jo,O. Moscarelli,Manta FC,0.6195
c1aju0uc38c9zy2qvljzizo16,G. Napa,Guayaquil City FC,Finisher / Shot Getter,4,37g2yad9dclsawgbaun51wb9w,M. Burdisso,Delfín SC,0.6126
c1aju0uc38c9zy2qvljzizo16,G. Napa,Guayaquil City FC,Finisher / Shot Getter,5,bpnrmy8dg45mbjpo4gksvp4kq,J. Anaya,CD Técnico Universitario,0.5383
c1aju0uc38c9zy2qvljzizo16,G. Napa,Guayaquil City FC,Finisher / Shot Getter,6,1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,0.5208
c1aju0uc38c9zy2qvljzizo16,G. Napa,Guayaquil City FC,Finisher / Shot Getter,7,e8p9cqr7avuvp52dzrgfuproq,A. Copete,CD Técnico Universitario,0.5117
c1aju0uc38c9zy2qvljzizo16,G. Napa,Guayaquil City FC,Finisher / Shot Getter,8,eekdiyrxu0wkcbos9je47qnvu,J. Quiñónez,Guayaquil City FC,0.5098
c1aju0uc38c9zy2qvljzizo16,G. Napa,Guayaquil City FC,Finisher / Shot Getter,9,f474w28at57v8nis5zkf0ihp0,A. Aguas,Leones FC,0.4994
c1aju0uc38c9zy2qvljzizo16,G. Napa,Guayaquil City FC,Finisher / Shot Getter,10,1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,0.498
c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,Finisher / Shot Getter,1,dbzannb5pw72n5t4sbotswhuy,E. Clavijo,CD Universidad Católica del Ecuador,0.9042
c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,Finisher / Shot Getter,2,d7im7zieua6bh8y8m5eh646xg,R. Quiñónez,SD Aucas,0.8323
c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,Finisher / Shot Getter,3,dukia9yvlzkug4gw890nwneok,Á. Rodríguez,CD Universidad Católica del Ecuador,0.8246
c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,Finisher / Shot Getter,4,bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,0.7793
c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,Finisher / Shot Getter,5,89c8as1cpdwgacpalxt81t5ka,M. Castaño,CD Técnico Universitario,0.7759
c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,Finisher / Shot Getter,6,5q5sfnmi5ppd84vids5hmjglx,J. Méndez,CSD Independiente del Valle,0.7753
c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,Finisher / Shot Getter,7,agwvnsm8mdhwf8qwh22khameh,B. Carabalí,Barcelona SC,0.7331
c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,Finisher / Shot Getter,8,bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,0.7275
c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,Finisher / Shot Getter,9,95xp8s56u991fp6p8lyt23llg,S. Laurino,Guayaquil City FC,0.6999
c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,Finisher / Shot Getter,10,6c5z6whsuoapbdrwn4368orft,J. Quiñónez,Barcelona SC,0.6972
cebzrizhi195acmaw8c4cku09,A. Tobar,Liga Deportiva Universitaria de Quito,Finisher / Shot Getter,1,dmwxlqucazmduaf7pg4p5vkyd,M. Bolaños,CS Emelec,0.6205
cebzrizhi195acmaw8c4cku09,A. Tobar,Liga Deportiva Universitaria de Quito,Finisher / Shot Getter,2,eifzkcwknmnytafpsadg3y61g,J. Klinger,CSD Macará,0.5689
cebzrizhi195acmaw8c4cku09,A. Tobar,Liga Deportiva Universitaria de Quito,Finisher / Shot Getter,3,t44i4tsbxcpwszll0wdcyz2s,M. Tello,CSD Macará,0.5257
cebzrizhi195acmaw8c4cku09,A. Tobar,Liga Deportiva Universitaria de Quito,Finisher / Shot Getter,4,6qq3wxpm6g6mrv38bnfoi6c45,F. Pizzini,CS Emelec,0.5009
cebzrizhi195acmaw8c4cku09,A. Tobar,Liga Deportiva Universitaria de Quito,Finisher / Shot Getter,5,2fw569u1ow7xdtocc0qpg5fmy,V. Branda,Libertad Fútbol Club,0.4751
