season,shot_assist_player_id,shot_assist_player_name,assisted_shots,assisted_goals,assisted_xg,assisted_psxg
Unknown,ebx4h86svfnvegspalqgxqfah,E. Owusu,12,0,0.8373376429080963,0.38212362350896
Eredivisie,3o4tq8qooplx2izq9rucgu7d,C. Tengstedt,6,0,0.8369861543178558,0.4200953980907798
Unknown,8kioh2rzit592d4zwjoqsftas,N. Bertola,11,1,0.8365402761846781,0.9940523239783943
Unknown,4mpaydsy85orfjp4huen0ahd6,O. Zmrzlý,7,1,0.8351637180894613,0.13779269985388964
Eredivisie,6k6qt155b79yf36833pamwbxm,K. Tejan,7,1,0.8338259942829609,1.1533911298029125
Unknown,8zvsos5fsrrf9aizqmyhtt9m,M. Šviderský,12,0,0.8328005727380514,0.8544964314205572
Unknown,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,9,0,0.832337062805891,0.15517649101093411
Eredivisie,434aulbxf50clnx57fxsqge8k,T. van den Elshout,3,1,0.8314312249422073,0.9267097016563639
Unknown,4y1je8y7jioje2r96vf8zutxw,J. Mwanga,18,1,0.8277102280408144,1.0279277921654284
Unknown,bjob8tftnxojnytcj7juo0ga2,F. Miretti,11,2,0.8239371813833714,1.1386027456028387
Unknown,74o97lnqpku6m9svks66qbend,A. Harroui,14,0,0.8235093206167221,0.9093999781180173
Unknown,9gc8fzvdf9jrpy377c6rshjpw,D. Guindo,9,1,0.8230922259390354,0.7161405163351446
Unknown,6o1b2dp4do8gvxlhn41wlmhas,J. Noslin,7,1,0.822903499007225,0.341164153884165
Unknown,b3sexumsdp9m96rkp5da0r47o,C. Echeverri,8,1,0.8210079967975616,1.3610732048982754
Eredivisie,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,5,0,0.8205534443259239,0.7086933434475213
Unknown,6wa3jbzqeourfoynxh6bsu6tw,C. Nombil,14,0,0.8205438777804375,0.18766994832549244
Unknown,1qcj2upaz0xa98zkc835djo8a,S. Mara,9,2,0.8200201187282801,1.341795421554707
Unknown,6krb8ochrifw5gc7v21pwwag9,M. El Hankouri,6,0,0.8196178860962391,1.2240772518562153
Unknown,7izciy79i6d6h7usfr8mcmh91,F. Sotoca,7,0,0.8189189806580544,0.6607612342340872
Unknown,4ff2cbr4mc7a6qcyvkaxqoyxh,M. Králik,12,0,0.8174769878387451,0.19500000088009983
Unknown,16idj1wxzcbvuaov5duvpqhyi,E. Wahi,8,1,0.8168439716100693,1.1766091387253255
Eredivisie,eyzcfyn1crjcgmm98uk9u8oyy,É. Michut,15,0,0.8167814165353775,0.7567095145350322
Unknown,46qb4onowewc5f2euc159lz6y,L. Vorlický,7,0,0.8156555406749249,0.3755178223364055
Unknown,dt1jqc35t5c7eg0qxs3qbxm21,P. Kodeš,10,2,0.8133196197450161,0.7488242574036121
Unknown,72pvwj4z6j8xwsgs6zlhr5e6s,N. Deossa,8,0,0.8123978860676289,0.5081121990224347
Unknown,upsv29k59dhj8w1nm3oqveok,C. Ikwuemesi,16,0,0.8120658230036497,0.9519334632204846
Unknown,21dndgvqsthrolwhugppy8c0l,G. Sikošek,9,1,0.8116371333599091,0.44707517500501126
Eredivisie,9bgq1tfyfzc3wg9pfr8q510k4,D. Kwakman,7,4,0.8105142302811146,1.3694143255706877
Unknown,2bzdn7cqqonejqmlq85w8z6qd,T. Asano,3,0,0.810366228222847,0.4753259301651269
Unknown,befbveuodyomkhm9ed31kb4a2,L. Valenti,10,0,0.8094997182488441,0.1002891433890909
Unknown,1h9m92ke4lsj8jzb1l5wfqsmi,Alex Sancris,9,1,0.8080918081104755,0.4451705786632374
Unknown,alqh849c5mw5nfvc76kuky13o,A. Jakir,10,0,0.8076069802045822,0.27972798456903547
Unknown,bh4p6egq7e7htivuu0qdjqiac,Vitor Reis,9,1,0.8060363866388798,0.18022229603957385
Unknown,7j0fv43b1dkuiqk71ym4mmw6i,A. Seidu,8,1,0.8059761691838503,0.7282030185451731
Unknown,38aqhfpddgjs5hdh19redrnro,J. Mijatović,10,1,0.8042472433298826,0.4639814037363976
Unknown,46k78w8naot7srar2fwdko1lg,R. Halhal,7,2,0.8036912195384502,1.3677637219661847
Unknown,d2ua4dqxer9zjh1ulsulmbz6x,P. Blahút,17,0,0.8034151885658503,0.2903287340886891
Unknown,dvn2nx0wh25ms50pl1kkf2qcp,L. Menalo,13,0,0.8005408607423306,0.10000000009313226
Unknown,ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,3,1,0.7998803704977036,0.7787735343445092
Unknown,azuin8p3zlcnhew8e914dhvdg,N. Edjouma,7,0,0.799582127481699,0.11029924277681857
Unknown,2y25g5wgiygxbp97r22o1a1as,A. Matturro,4,1,0.7994239144027233,1.0634679158683866
Unknown,d3y4csfpvhzcowlusw9xe32eh,Mostafa Mohamed,9,0,0.7990404124138877,0.7994299203855917
Unknown,5oqqifi0wo6xbjz0xjgwf89re,C. Terho,11,0,0.7985683940351009,0.6708186278119683
Unknown,cd0w7dewgwkiiqkg0jty8ae50,Ángel Ortiz,6,0,0.7984535433351994,0.42120466649066657
Eredivisie,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,9,0,0.797716960310936,0.7721904589561746
Unknown,elakgkn99i1aig691q1hl8ay2,S. Mannsverk,10,1,0.7972653023898602,1.3103529911022633
Unknown,6akzpi6rd6qq0ke07ojnhpoet,A. Sørloth,10,0,0.7957244403660297,0.7506545225623995
Unknown,1to07m18m7wqroewvyxzrz0lx,N. Estévez,13,1,0.7955301888287067,0.9666586410021409
Unknown,12c7rhdjh6rja1d2j45n3exyi,K. Vaesen,11,1,0.7942175547359511,0.9409937468590215
Unknown,bcluo7om6nax75ogy916qv9xw,L. Penxa,8,1,0.7934905458241701,0.4048902417998761
Unknown,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,3,1,0.7919913828372955,0.11027659464161843
Unknown,7g28h82kt29y8zrg44xytw1jp,Y. El-Arabi,9,0,0.7891797833144665,0.15619883162435144
Eredivisie,4fu2agdclsyxx1boxxibauzo4,G. Alders,4,0,0.7874201536178589,0.26492562994826585
Unknown,bj37ny1s1gbbe4wrgyz1wag9h,Mama Baldé,7,2,0.7865495011210442,1.5758700758451596
Unknown,4ujt46jspzihas195g6kyjy8k,L. De Fougerolles,8,1,0.7849309518933296,1.1241123746149242
Unknown,1filh68q6hdk921qkdo7rsvmc,Rodrigo Mendoza,15,1,0.7840602584183216,0.7549694423796609
Unknown,3shgc6w2kq4bgpbswjgimycmi,A. Marinelli,9,0,0.78044867888093,0.011831417912617326
Unknown,7hwj9pf9roe74jifvuhiu6n6x,I. Ilić,8,0,0.7802757769823074,0.8200964479474351
Unknown,524qf48twiwfk14oxmwsxj2tw,D. Legbo,10,0,0.7793378420174122,1.1503069928148761
Unknown,b5bikrql6fgdkgzfz3cyaipqt,J. Pešek,7,1,0.7793371006846428,0.5050898648332804
Unknown,dmrj53hcw8vcffxx0lfudbob9,F. Ballo-Touré,4,0,0.7790803126990795,0.27483725268393755
Unknown,1zrqqif7sapaypdyrau1mauei,T. Vlček,8,1,0.7770351134240627,2.1037718068109825
Eredivisie,a76yp8gkkg6frtuhh3d6l46i,D. Proper,11,0,0.7767336927354336,0.3335424956167117
Eredivisie,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,10,0,0.7759675532579422,0.24182513961568475
Unknown,ey4593pn48phtak6uarghym8k,F. Šancl,8,0,0.7757902517914772,0.4203732491005212
Eredivisie,47l204bkq2qqjhtazusr0019m,Y. Baas,9,1,0.7757574915885925,0.4524679045425728
Unknown,9ksawmk9ligul6vfjihf50r8,Thiago Pitarch,6,2,0.775637049227953,1.6953291386598721
Unknown,cg3fk0cm3r2edv5u9ng4ef4yd,O. Mihálik,8,0,0.7750060446560383,0.8727038085926324
Unknown,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,13,0,0.774979505687952,1.3270548535510898
Unknown,5qyqblztrewibvjz9pyjs0v84,K. Milla,11,0,0.7740352302789688,0.7401603639591485
Unknown,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,9,1,0.7732423543930054,2.4760488074971363
Unknown,es8orzwchom47yjt6nwwuc5qs,T. George,3,0,0.772623598575592,0.5610472373664379
Unknown,6zjzpbshmem98ecmuc852di0a,J. McAtee,6,1,0.7722758501768112,0.37528035743162036
Unknown,agnmzpaj62lzsavtq43uxt4gl,J. Karlström,16,0,0.7703582383692265,0.8862938426900655
Unknown,8cjgce68a2vla1ebamgac4nx0,M. Broholm,8,1,0.7698498293757439,0.7665049980860204
Eredivisie,16tmkyjtx7rr2rbb6ey9vasmi,O. Sivertsen,3,1,0.7698339819908142,0.7783158083911985
Eredivisie,8tqsvu5sw6kn014hdv88zppm1,N. Vesterlund,9,2,0.7691063471138477,1.1468617018545046
Unknown,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,10,0,0.768853947520256,0.07412373868282884
Unknown,f5bvp357xwfostjz7kkqvzt1x,G. Kvilitaia,9,0,0.7682712115347385,1.7223432431928813
Eredivisie,9tp35qqu1heburu0g5wa6jv56,Lucas Rosa,10,0,0.7679278403520584,0.32449088827706873
Unknown,a1uadr0cfv3hv00hn193irp5g,M. Subotić,4,2,0.76782600954175,1.2418648859020323
Unknown,65rqu55qbzswixgqw2efna06i,W. Saliba,10,0,0.7667608894407749,0.8463278474519029
Unknown,mvlk84jquwhfjb5a8ic9el0,L. Venturino,7,0,0.7656681053340435,1.8425348341697827
Unknown,37rmz03g7n4mgvzt3q1seydck,M. Malenšek,5,0,0.7651110291481018,0.1498251399025321
Eredivisie,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,9,1,0.7643438000231981,0.8297789345961064
Unknown,7ojvhhfvbtbn60sc50y4l2ctm,J. Vásquez,9,0,0.7621575556695461,0.09883141738828272
Unknown,8brs6ycm7rywon1jc3c4tydjo,A. Verstraeten,8,1,0.7618974521756172,0.2232537146192044
Unknown,8utfqkk9niq1xvdhsw0f4awut,M. Chaluš,9,0,0.7616340182721615,0.1772153830388561
Unknown,7za8h1pgec0y2s1ihmkkfvpm2,J. Chotard,11,1,0.7611710224300623,0.2989573469385505
Unknown,876f0ofgg1osn54zb65lhnc6i,J. Martinec,7,2,0.7606436870992184,1.884999030851759
Unknown,cjliznudpjjraqhj47l40wil0,A. Vergara,11,2,0.7582718022167683,1.2853929661214352
Unknown,9rfwfsz5cmckyjripqgtbc7op,J. Firpo,8,1,0.7580044604837894,1.8237707727821544
Eredivisie,f57vs3qmmob743hdk2dxf56cq,S. Sambo,7,1,0.7579072453081608,1.332179555320181
Unknown,bf41pexjnkx8o1wdxudesfac4,J. Ekhator,10,0,0.757739819586277,0.17232476081699133
Unknown,86rpgu4mt1b31fwogkuue6qcp,J. Didiba,11,2,0.7561355269281194,1.1796091388678178
Unknown,25wawsdczm69ctbpw5nn51kvd,A. Benedyczak,9,1,0.7545773349702358,1.0547064404236153
Unknown,eh86vsvlme3o95aw2z8tr89gp,O. Dorley,11,1,0.7526839151978493,0.22925835964269936
Eredivisie,5oqqifi0wo6xbjz0xjgwf89re,C. Terho,4,1,0.7503806613385677,1.5546316166874021
Unknown,3h62hv3ksrnl7n7di2b080y51,S. Fofana,11,0,0.749951608479023,0.18558540008962154
Unknown,8ipqhvaekpinqwwgb4eo0g6qc,P. Mboup,9,0,0.7482706680893898,0.8843259076820686
Unknown,9b9qmdmll7sse85ba7y39fm22,R. Khadra,6,0,0.7480005566030741,0.09866283473093063
Unknown,8mh53t7xicq7stqgqxqcer9ck,T. Ulbrich,8,3,0.7471120692789555,1.334069406031631
Unknown,kdf39fz73dd5n2nzlsuwbq3t,K. Arriaga,7,3,0.7460756450891495,1.6365170101635158
Eredivisie,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,14,1,0.7457366865128279,0.5363739014137536
Unknown,cqk9istk6ldbfe5bnoqzhih91,V. Daníček,13,1,0.7454841490834951,0.15670345746912062
Unknown,5lpnmlctrv7nok18j13025wb9,J. Svozil,6,0,0.745309192687273,0.7869786435039714
Unknown,by8xbw0rb239l1x4b0t33tpn8,M. Sannadi,3,0,0.7451024949550629,0.003457726095803082
Unknown,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,11,0,0.7443197481334209,0.7048350620316342
Unknown,2lt2tw1qypl9hmlz529bo0sus,E. Nwaneri,6,1,0.7441939059644938,1.2996832221979275
Unknown,1riebanoqbl7brs1bm3lkgxlg,Mario Martín,8,1,0.7434659078717232,0.7257517352700233
Unknown,1bd23slibfdzz32n8nhwosbqi,M. Payero,12,0,0.7404162883758545,0.9339365047635511
Unknown,2im16cd31tgg3yac3c8c18jbp,E. Nketiah,7,0,0.7400720790028572,0.16725999186746776
Eredivisie,bvwaamcj0bpdrcuoffl6b9rf8,D. Weidmann,10,1,0.7399076148867607,1.1601455402560532
Unknown,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,10,1,0.7386817631777376,0.7981766381999478
Unknown,dp1y9x5r6z1q120hj3sgyhxat,M. Đurić,5,1,0.7383512035012245,0.5574918749043718
Unknown,bubiqvqopahio0kq32a7y2i38,I. Sané,5,1,0.7368491888046265,1.3377954213647172
Unknown,djpsc1fvcnrh61c071t00gmad,M. Kempf,8,1,0.7367001101374626,1.3625021397601813
Unknown,aqht6kkszdz780zccbazy99g4,K. Merah,12,1,0.7343709020642564,1.329788974719122
Unknown,drudrfd5ah2s4wyx6qa8d8stl,E. Ramírez,4,0,0.7313699573278427,1.172151412582025
Unknown,6ir1z8c3o7t4kqx04kw24i415,A. Nordin,5,2,0.7311684340238571,1.0747703403467312
Unknown,6w641bd5laym8cnxg6mecsmqc,Paco Cortés,6,0,0.7308472655713558,0.23828286537900567
Unknown,1ijyezydbb4zzio95vj0sr09g,L. Marianucci,8,1,0.7307467367500067,0.6895704319467768
Unknown,3sezchmdtivxl4kusvgc6j7x1,F. Tomori,4,2,0.7293156646192074,1.1066832224605605
Eredivisie,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,12,1,0.7292300051776692,0.5600951995002106
Unknown,dfckk0xst90yjlep74tvups5x,K. Ehizibue,7,0,0.7291571944952011,0.1904577265959233
Unknown,530jf9kq6s7dqggz6how0lt04,J. El Abdellaoui,9,0,0.7283882051706314,0.6261510701151565
Unknown,1fsum47fkh62rer9xxe3smctm,D. Maldini,11,1,0.7283517606556416,0.9678902823943645
Unknown,c23q56z612clw2oxpordhrwiy,W. Cheddira,11,1,0.7266826145350933,0.6761569204973057
Unknown,dxi8h8zie3czo1gq1teh5iu7e,Y. Benhattab,6,0,0.7258505597710609,0.8549272260861471
Unknown,5t6hvxsin1u46ir4x0e641vmy,A. Dolžnikov,5,1,0.7257611453533173,0.4878130682045594
Unknown,cnmlhoum9aahwqruxgmz2gcfd,B. White,8,1,0.7257528491318226,0.5309336584759876
Unknown,5m8kpsvek9zb4778i3d5dylii,J. Kolář,7,1,0.7243794053792953,0.8804104260634631
Unknown,cewu4eas8t4vqw2ade2o5apsk,O. Scarles,5,0,0.7235659696161747,0.5643259297357872
Eredivisie,1xsy3m0bzicto5ogxsd026bmy,E. Ahlstrand,12,1,0.7234746292233467,0.7792933306191117
Unknown,48f3zlksc3r230qb78c5emnyt,N. Dussenne,11,0,0.722357552498579,0.3266938244923949
Unknown,aq0sz764bvc50t7nzc1kyhkwk,J. Paluska,4,0,0.7215392515063286,0.6608345699496567
Unknown,2lqoy22li9gq5llnpro7q2jf9,R. Mikuš,5,0,0.7195406705141068,1.0709186752792448
Unknown,c7u5a6ngr4f839ibw3b0opsk5,L. Mazzitelli,5,2,0.7194915004074574,1.5418511343887076
Unknown,7usl4495egoptlrd762f0arbp,B. Chilwell,7,2,0.7194662485271692,0.4116916685597971
Unknown,cme92rbmqszu51sjm99ho8a21,Ander Guevara,6,1,0.7173703163862228,1.3581413587089628
Unknown,ccczt6xl3hftl0qkn0txhi5pm,K. Bowie,13,0,0.7163813131628558,1.1010958860861138
Unknown,7rs22vzcyiy7txf7tlcbwd7ca,B. Humphreys,9,0,0.7160176709294319,1.2277693025534973
Eredivisie,7xovmwq2h4rcr9nuou4gi3g2c,W. Prins,4,2,0.7156003899872303,0.9905240264488384
Unknown,dssrq717aixm0exkwkbf3q42c,H. Djibirin,4,1,0.7151271998882294,0.6174002480693161
Unknown,36u3tovqdi3885wk3139wczfu,L. Marijnissen,10,0,0.7149737607687712,0.6495420327410102
Unknown,72ktbetrzo54vpcs518wcax62,M. Paskotši,1,1,0.7142857313156128,0.24770642817020416
Unknown,6x8d55kfmrd1fys0ekt6bpa3u,Š. Langer,6,0,0.7139079496264458,0.9392338017933071
Unknown,14yb6ab45h6z3lla1i3046f4k,J. Ordoñez,6,0,0.7130486723035574,0.6302030176157132
Eredivisie,e9l5r0txzrjbenli05rn3k4wl,R. Sterling,6,1,0.7126150131225586,0.44217057852074504
Unknown,7x2c4pr7hvku5zp0dnjcpy0yy,Unai Vencedor,12,0,0.7121124379336834,0.9843553192913532
Unknown,bndkgzdolm2c3iteenkv8s3it,H. Diallo,11,1,0.7119672689586878,0.6859934992389753
Unknown,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,8,0,0.710712056607008,0.4008356045233086
Eredivisie,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,7,2,0.7093315832316875,1.0889793088426813
Unknown,9jh6n6ztbudt5aluf0ibzls6h,E. Prekop,11,1,0.7081338502466679,0.8296507828636095
Unknown,921pe9ch3r00cir53qkf2xxjo,D. Halinský,8,2,0.7079513818025589,1.0299273780547082
Unknown,a3q75g4ni6a5w8ajin85rsacq,C. Kabongo,10,2,0.7058262191712856,1.352634067996405
Unknown,clnqh13cxucxja1cymcyu9no4,S. Tzimas,6,1,0.7046873718500137,0.0497927003307268
Unknown,d9sakxlp96siw0z1jltszdlgp,Y. Maleh,9,0,0.7032400034368038,0.5646180908661336
Unknown,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,12,0,0.702317425981164,0.6780723724514246
Unknown,d093m8atjyey9vrqyakmisy6s,E. Duraković,6,0,0.7009519338607788,0.0929999997606501
Unknown,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,10,2,0.6983182653784752,1.0147776128724217
Unknown,32avhormhc1dbawwzztesqac,R. Vaz,6,2,0.6967749036848545,0.9644944599131122
Unknown,7a6hqi5iy91onh9u7l7t88tbe,O. El Azzouzi,9,0,0.6959194950759411,1.172206700546667
Unknown,41zdjk7mje36kpr8v2lndp2lm,F. Prebsl,10,1,0.6931650023907423,0.9397126344265416
Unknown,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,6,0,0.6929368376731873,0.6509373385924846
Unknown,4r5mejvmxk423kx5j3w4u3n6c,C. Mawissa,5,0,0.6920826621353626,0.26966377499047667
Unknown,df5no35i3gkh7mfv2x4j96eol,A. Gory,5,1,0.6917641386389732,1.1518488556612283
Unknown,1lnktjxx0mux4beo28cl54j1m,T. Dallinga,10,2,0.6905646547675133,0.8201313029276207
Unknown,cjagesm6n7sroi7nojwikvwiy,L. Krobot,4,1,0.6897714585065842,1.5270088911056519
Eredivisie,8624hqd4nlbzcoqsetvsvla8k,D. Fonville,8,2,0.6897135004401207,1.4015740051399916
Unknown,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,11,1,0.6874489448964596,0.646129829226993
Unknown,d196vatyvq6ycn1q7d477d2i1,Bremer,8,3,0.6857834346592426,1.5462446054443717
Unknown,6e22x46gqvnavi481aabpuqdw,I. Lepinjica,9,0,0.6828068755567074,0.8852413595886901
Unknown,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,11,0,0.6827657595276833,0.2428251396631822
Unknown,181us5vol7crxrmejhkqau3t,T. Lutonda,9,1,0.6783252209424973,1.1343142830301076
Unknown,bccp1nvtoc3n1q4g4sw1p7ro5,Jon Guridi,11,0,0.6781296338886023,0.10366283496841788
Unknown,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,10,1,0.6770408040611073,0.9532632139744237
Unknown,bq4d32ejoom1rq7idh8saxfdg,W. Sule,3,1,0.6768021658062935,0.6192356179235503
Unknown,33jtnv5kyzyw1it7y9czhn4a2,T. Moffi,5,0,0.6763207092881203,0.3978356043808162
Unknown,1kl9112b8rcbr3k1s5hs353x0,A. Bibout,8,0,0.6762537881731987,0.49896504275966436
Unknown,8lg7bwc6k73s2x0zd236pbomi,D. Mosquera,5,2,0.6759580355137587,0.5422030180925503
Unknown,280fh7f5q9lud8lk8reyu7fxm,Y. Bisseck,8,1,0.6751360036432743,0.29856573161669075
Unknown,f5lfo1hz7u5bk494w53arcacq,J. Dina Ebimbe,8,0,0.6742954179644585,0.469009252730757
Unknown,9y7202khwzb48ea7im646m11x,José Luis Morales,7,1,0.6731642000377178,0.8534832214936614
Unknown,1anl1jfwm7l4p3y0tmyvueiuh,A. Seko,10,0,0.672275971621275,0.5319361677393317
Unknown,bgh658opq2ua3erqg76tg9k6i,Santiago Eneme,13,0,0.6718703396618366,0.5748209719313309
Unknown,eg9qnjpbewow79ggttc0z2h3o,Erick Nunes,3,1,0.6717520765960217,0.7783158083911985
Unknown,edyeb110tuk6q5z81s3tvxlh,P. Reinberk,10,1,0.6705165952444077,0.39576423936523497
Unknown,8pikky0bmotvh3u1bpxqhcyxh,K. Cools,2,0,0.6687941253185272,1.010232299566269
Unknown,3pba28sk4auqjp27jfssfvvxm,I. Van der Brempt,5,1,0.6687877457588911,0.5706147828605026
Unknown,cnk07o3823zl5gd7qr2bdks7p,S. Luperto,6,1,0.6675759665668011,1.0716383231338114
Unknown,2dger6iqr65odyqmz1x9oerxl,W. Faye,7,1,0.6675303392112255,0.6719372801017016
Unknown,cmg6y5t0yuzeuzuxitelbvglx,A. Deiola,6,2,0.6672597341239452,1.0362580339424312
Unknown,5b2tbq19vxam77qz7y29utxt6,M. Rusnák,6,1,0.6649172566831112,0.7031111042015254
Unknown,c6zhg955v927x9vo39e8vunoq,A. Sangante,10,1,0.6636039093136787,1.257465125177987
Unknown,9br2z5cf6stmnidehwo5a8afp,B. Santamaría,4,1,0.6622834242880344,0.8683226119028404
Unknown,adswn2xpomwsi7zh022787mne,I. Ganago,7,1,0.6620531380176544,1.2338044485077262
Unknown,2ouuumxck7ekp5zsdjlfzz8r8,I. Bangoura,9,0,0.6619125679135323,0.34270642802584916
Unknown,7fo7ydh9wfrp9k6sc2eusdfys,M. Giger,7,1,0.6618588864803314,0.6475799571489915
Unknown,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,10,1,0.6611438058316708,0.28437341994140297
Unknown,4r3lhp07c1km3bkybelrrx9n8,N. Sattlberger,6,1,0.6604256890714169,0.9099270512815565
Unknown,evyk938tt0eebkhxrwejaonv9,D. Antolić,9,1,0.660084992647171,1.298020546673797
Unknown,78gd73t7to44raldalhj0bcyy,Y. Toure,8,1,0.659582756459713,0.287815225077793
Unknown,2bgqwwop0ppczzaigcu3j5no4,Alex Amorim,11,0,0.6593234706670046,0.023860829998739064
Eredivisie,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,9,0,0.6577390469610691,0.09645772585645318
Unknown,8i3y6fo1y3gizq05j2im17c6i,Y. Mosquera,11,0,0.6571205127984285,0.8431152075063437
Unknown,7c5uk1ts8jlu88p1x6wubuz8p,R. Faivre,10,2,0.6568543501198292,1.1489336849190295
Unknown,17inz8artrqynbg3qbme42r8q,T. Muharemović,5,2,0.6568038426339626,0.9439374766079709
Unknown,64ubq0xra74xaunooi8knyajt,L. Openda,8,0,0.6551707535982132,0.02641507296357304
Unknown,xrh2szvp5808no7zm1et2zf9,H. Traoré,9,1,0.6551222186535597,0.7843158086761832
Unknown,24daij2a9hj0luq5eaxeejzvu,O. Sahraoui,9,2,0.6544613428413868,1.167549024685286
Unknown,dy5id5li7v8wb5wjromm1ug44,V. Samuel,5,1,0.6539742816239595,0.9275146396830678
Unknown,ctq9si3nbc6n8cznhlcvtixd6,H. Traoré,11,2,0.6539221778512001,1.3327973793493584
Unknown,7x6mnev1ob4u5ffmdsvusb4rt,A. Isak,2,1,0.6508130729198456,0.9152857194421813
Unknown,d4vdrtte9kb9qmlkrx1rvgk45,Y. Mina,8,0,0.6502570640295744,0.010831417865119874
Unknown,dh934ddg4sxkbekgyph8or74l,J. Klíma,7,1,0.6488029062747955,0.7018182624597102
Unknown,48anl4qgpl4f13hkdkc2u9jhl,C. Huerta,7,0,0.6485218331217766,0.027788764447905123
Eredivisie,8p3x0sm735fru6nthc87pjrbo,Neville Ogidi Nwankwo,5,1,0.6484742015600204,0.5027929504867643
Unknown,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,7,0,0.6481480114161968,0.7475454261293635
Eredivisie,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,13,0,0.6478502862155437,0.20116011437494308
Unknown,29dp5gmu5xbd04mozwxq5tjh1,J. Gomez,5,2,0.647007878869772,0.5422030180925503
Eredivisie,f2snk84xy67ergwrwoblgt2ad,T. Bruns,8,0,0.6466750018298626,0.05133497447241098
Unknown,e2tr6610dr5kvfl5ohu7sdzp,M. Frydrych,8,0,0.6466197818517685,0.24117649043910205
Unknown,90r694q07lllfbayp7avfmsid,F. Panák,5,0,0.6441264115273952,0.15985455189365894
Unknown,2fl3li74wngmih4fl9joaq87o,J. Zíka,12,0,0.6437176428735256,0.07334195473231375
Eredivisie,64x38pccgfsuz4ywoveh2ksbu,L. Greiml,5,0,0.6431359276175499,0.28574449906591326
Unknown,31cd32e2yteigp8uax3xbij8p,D. Buchta,7,0,0.6415908075869083,0.094915451714769
Eredivisie,ekjy3o3ymld0zkjdaynb4itat,O. Zawada,3,0,0.6405681893229485,0.031869490863755345
Unknown,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,6,1,0.6401522364467382,1.1405250335810706
Unknown,7s79un28qujnx64qwl49wy4tl,Z. Flemming,10,0,0.6399159170687199,0.2787119750864804
Unknown,bukiej33alpx4e0t5cpwxhx0q,I. Jansson,8,0,0.6389278098940849,0.6696980089182034
Unknown,atj6u4qul0o2ca57etbmes07o,Raúl Asencio,5,0,0.6387249045073986,0.25170642836019397
Unknown,d9yxninyn4bac8f0ufxsnlqll,Robert Sánchez,5,1,0.6362450756132603,0.6658414393896237
Unknown,310zaj8t3k4c8aj54ml0n0kx5,H. Abdelli,9,0,0.6359646692872047,0.41280495130922645
Unknown,ancokw84xekm3uve7tnoiiju,M. Felici,8,1,0.6356016658246517,0.8266507827211171
Eredivisie,8lt54ei6pcu25u8uerigmx5yi,A. Engwanda,8,1,0.6333365626633167,0.47531587339472026
Unknown,5gond4ss348863bc1768s4q,Mario Gila,5,0,0.6321037784218788,0.02573432121425867
Eredivisie,do5gstk4ks97daehnudehyjxm,J. Žambůrek,13,1,0.6320991814136505,0.40102109394501895
Unknown,8ijrlhafx325b0bd78jc8duz8,I. Ganiou,9,0,0.6320776715874672,0.4916670215316117
Unknown,do8nqlhvf43wmla5rakw1chsk,A. Lapage,4,0,0.6318580731749535,0.44017057842575014
Unknown,7dbzcwyph2xoljyhaogjo7mcp,T. Adams,7,2,0.6315438225865364,1.2243216425413266
Unknown,1xsrdgt40nb6p9qvt6mf272fo,Alejandro Rego,11,1,0.630845844745636,0.5131630819523707
Unknown,476nfumr6aadvufrqk72tq5be,L. Ranieri,7,0,0.6298048868775368,0.23836741351988167
Unknown,etryzuxz65dmn5ewmocse66l1,P. Mazzocchi,4,1,0.629578348249197,1.0042857190128416
Unknown,9z5py8a1jpdx5zl7a47sd34es,M. Suchomel,7,0,0.6293609291315079,0.9961839817697182
Unknown,1j9ty6ncoes22t954ygd6mpsk,D. Ludvíček,5,0,0.6270866878330708,0.30926060408819467
Eredivisie,brfa9yhy2llgt9l75unddogk,J. Mokio,11,2,0.6258213743567467,1.3718095540534705
