season,match_file,date,match,team_id,team,player_id,player,minutes,saves,claims,keeper_pickups,keeper_sweeper_actions,punches,smothers,penalties_faced,gk_actions,passes,completed_passes,accurate_long_passes,accurate_short_medium_passes,avg_pass_length_sum,xt,pass_value_over_expected,pass_completion_oe,progressive_passes,fouls,cards,losses,ga_on,gf_on,shots_faced,on_target_faced,goals_conceded_run_of_play,psxg_faced,xgot_saved_sum,big_chances_faced,big_chance_goals_conceded,penalties_faced_shots,penalty_saves,penalty_goals_conceded,crosses_faced,errors,goals_conceded,gpae,claim_actions,sweeper_actions_total
Ecuador 2026,2026-03-09_Orense SC - Manta FC.json,2026-03-09,Orense SC - Manta FC,f2yd0yzt0om6qhks9gbowu1d6,Manta FC,7ww4nc2olcox6pyggzepjth0q,R. Silva,105.0,3.0,0.0,7.0,1.0,1.0,0.0,2.0,14.0,25.0,20.0,7.0,13.0,867.1544919424903,0.9261480152074908,0.1665606451363176,3.493053911346591,9.0,1.0,0.0,8.0,1.0,1.0,10,4,1,1.736396825797856,0.8682608687877655,2,1,2,1,1,28,0.0,1.0,0.7363968257978559,1.0,8.0
Ecuador 2026,2026-03-13_CD Cuenca - Leones FC.json,2026-03-13,CD Cuenca - Leones FC,1ixo4545wkh4oe83osm4tg0a2,Leones FC,76p1xfg3sztqk60s7ic2fzywa,J. Angulo,106.2,7.0,2.0,7.0,1.0,0.0,0.0,0.0,17.0,33.0,22.0,15.0,7.0,1650.7389572998777,4.8450703991291055,2.984890237444507,8.227255586800625,18.0,1.0,1.0,14.0,1.0,1.0,14,8,1,1.6851998213678594,0.6785031873732802,2,1,0,0,0,23,0.0,1.0,0.6851998213678594,2.0,8.0
Ecuador 2026,2026-03-13_CD Cuenca - Leones FC.json,2026-03-13,CD Cuenca - Leones FC,6gcr0sc8ei7umo38l346y7n7,CD Cuenca,5pxbdolaky90924vazle1pm1h,F. Ferrero,106.2,3.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,26.0,16.0,6.0,10.0,1094.5821718540055,0.866829475366644,-0.3623330055431941,2.205078509526152,10.0,0.0,0.0,13.0,1.0,1.0,13,4,1,0.5291220117360351,0.3785989992320537,0,0,0,0,0,18,0.0,1.0,-0.4708779882639649,0.0,7.0
Ecuador 2026,2026-03-13_CD Técnico Universitario - Libertad Fútbol Club.json,2026-03-13,CD Técnico Universitario - Libertad Fútbol Club,37k9jifjhdcnb31yzzkmo7uhg,Libertad Fútbol Club,78l1rwvsx7po2qsw9oibzajmx,D. Cabezas,99.93333333333334,4.0,0.0,10.0,0.0,1.0,0.0,0.0,15.0,33.0,30.0,13.0,17.0,992.5483945998014,0.9138541389817014,0.518945439817103,5.642225861240026,17.0,1.0,0.0,5.0,2.0,1.0,18,6,2,1.6246929066255686,0.4307345841079949,3,1,0,0,0,20,0.0,2.0,-0.37530709337443136,1.0,10.0
Ecuador 2026,2026-03-13_CD Técnico Universitario - Libertad Fútbol Club.json,2026-03-13,CD Técnico Universitario - Libertad Fútbol Club,ejshnwzjsikkdhm6ynf40xik5,CD Técnico Universitario,1ey2z21drmkif486uuu6ytqms,S. Razzeto,99.93333333333334,2.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,15.0,9.0,3.0,6.0,634.1965760422869,0.0920215969224088,-0.6832872281437554,0.6384007881108074,5.0,0.0,1.0,9.0,1.0,2.0,7,3,1,0.7295420318841934,0.2751623354852199,0,0,0,0,0,28,0.0,1.0,-0.2704579681158066,0.0,5.0
Ecuador 2026,2026-03-14_CSD Independiente del Valle - SD Aucas.json,2026-03-14,CSD Independiente del Valle - SD Aucas,6qtl2ep6r5k1m3y6t8uh57y0g,CSD Independiente del Valle,yfktjm0jc09skdfddl3ndyvp,H. Piedra,108.85,3.0,1.0,6.0,0.0,1.0,0.0,0.0,11.0,33.0,25.0,14.0,11.0,1274.578933868724,0.7640289524682272,-0.1233980417838289,5.157349927250116,14.0,1.0,0.0,10.0,2.0,2.0,11,5,2,1.0290058963000774,0.48416224867105473,1,0,0,0,0,27,0.0,2.0,-0.9709941036999226,2.0,6.0
Ecuador 2026,2026-03-14_CSD Independiente del Valle - SD Aucas.json,2026-03-14,CSD Independiente del Valle - SD Aucas,ddkiejug4w4ri9ch2fnnen6yw,SD Aucas,bste7p03uqfxwctht51djzdhw,M. Peralta,108.85,5.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,15.0,15.0,5.0,10.0,392.9665789159149,0.3118505799636436,0.1181434057962398,3.533018408600011,8.0,1.0,0.0,3.0,2.0,2.0,10,7,2,2.195444867014885,1.3259729091078043,1,1,0,0,0,13,0.0,2.0,0.19544486701488495,0.0,4.0
Ecuador 2026,2026-03-14_Delfín SC - Manta FC.json,2026-03-14,Delfín SC - Manta FC,5yyskw5mk1al71eis8hpcqmxi,Delfín SC,3i5euiilp79svufhu6slwnswk,F. Zambrano,101.46666666666668,3.0,2.0,7.0,0.0,1.0,0.0,0.0,13.0,21.0,11.0,4.0,7.0,914.1586925249308,0.4719632657182061,-0.782151162062713,0.0278086193832506,5.0,1.0,1.0,14.0,0.0,1.0,17,2,0,0.35700583457946766,0.4604249224066733,0,0,0,0,0,24,0.0,0.0,0.35700583457946766,3.0,7.0
Ecuador 2026,2026-03-14_Delfín SC - Manta FC.json,2026-03-14,Delfín SC - Manta FC,82lpmyui5ugjg53te2h5p5evr,Manta FC,3ri89ytafhurmpjxkebk7bxed,B. Heras,101.46666666666668,1.0,0.0,9.0,0.0,1.0,0.0,0.0,11.0,35.0,29.0,12.0,17.0,1227.096920685549,2.3509294295925995,0.6552202465153769,6.123206708619394,18.0,0.0,0.0,7.0,1.0,0.0,3,2,1,0.3357064276933669,0.0309734512120485,0,0,0,0,0,18,0.0,1.0,-0.6642935723066331,1.0,9.0
Ecuador 2026,2026-03-14_Liga Deportiva Universitaria de Quito - CD Universidad Católica del Ecuador.json,2026-03-14,Liga Deportiva Universitaria de Quito - CD Universidad Católica del Ecuador,85tqel61vdk8sfz1vsb1jykk7,Liga Deportiva Universitaria de Quito,ak80zcoqllp87ubfbrenem3f9,R. Romo,99.7,4.0,0.0,5.0,0.0,0.0,1.0,0.0,10.0,30.0,19.0,5.0,14.0,1246.9504234753272,1.0014927210434794,-0.2446652306189304,2.5229160659459438,9.0,0.0,0.0,17.0,1.0,1.0,17,5,1,1.072804291732609,0.9609586261212825,0,0,0,0,0,23,0.0,1.0,0.07280429173260905,1.0,5.0
Ecuador 2026,2026-03-14_Liga Deportiva Universitaria de Quito - CD Universidad Católica del Ecuador.json,2026-03-14,Liga Deportiva Universitaria de Quito - CD Universidad Católica del Ecuador,cxb4hqite921i36gwrezdts7c,CD Universidad Católica del Ecuador,d7d208zfvkuvjaba38rlcjxl,G. Valle,99.7,3.0,0.0,7.0,2.0,0.0,1.0,0.0,13.0,40.0,33.0,13.0,20.0,1301.3143311718416,1.833909256105816,0.4015731529531632,5.591475330702902,17.0,0.0,1.0,26.0,1.0,1.0,17,4,1,0.374139741557883,0.3275786116719245,0,0,0,0,0,17,0.0,1.0,-0.625860258442117,1.0,9.0
Ecuador 2026,2026-03-15_CS Emelec - Orense SC.json,2026-03-15,CS Emelec - Orense SC,8cwds1t3cfvn3x0jswsti8mq4,Orense SC,4vgrs0md7is0ix07my83dlwix,P. Ortíz,107.75,2.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,15.0,14.0,7.0,7.0,485.72953424367074,0.2936280189140055,0.0139037492084578,3.6440399481627073,14.0,0.0,0.0,2.0,1.0,2.0,6,3,1,0.291454662568867,0.3792307768017053,0,0,0,0,0,9,0.0,1.0,-0.708545337431133,1.0,3.0
Ecuador 2026,2026-03-15_CS Emelec - Orense SC.json,2026-03-15,CS Emelec - Orense SC,f2yd0yzt0om6qhks9gbowu1d6,CS Emelec,7ww4nc2olcox6pyggzepjth0q,R. Silva,107.75,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,31.0,26.0,17.0,9.0,1406.1822914738675,3.1763520048827005,1.8350112912790488,10.11449576616052,18.0,0.0,0.0,5.0,2.0,1.0,16,2,2,0.578046128153801,0.0,0,0,0,0,0,32,0.0,2.0,-1.421953871846199,0.0,4.0
Ecuador 2026,2026-03-15_Guayaquil City FC - Barcelona SC.json,2026-03-15,Guayaquil City FC - Barcelona SC,50127xit7gxvh20pvvv2lyh0r,Guayaquil City FC,8h8jemf6sbtrmykbgc6go4gk5,J. Contreras,104.85,5.0,0.0,13.0,0.0,0.0,1.0,1.0,20.0,27.0,21.0,12.0,9.0,1047.9532624611916,1.3845887625719169,0.0367195816066712,4.534849870511187,17.0,0.0,0.0,6.0,0.0,0.0,15,5,0,1.5818289769440887,1.517782839909196,2,0,1,1,0,16,0.0,0.0,1.5818289769440887,1.0,13.0
Ecuador 2026,2026-03-15_Guayaquil City FC - Barcelona SC.json,2026-03-15,Guayaquil City FC - Barcelona SC,a89x9w22vg0m6q3rnlad8qgmt,Barcelona SC,c1aju0uc38c9zy2qvljzizo16,G. Napa,104.85,3.0,1.0,8.0,0.0,2.0,0.0,0.0,14.0,36.0,19.0,9.0,10.0,1586.093611503769,1.1027770185157957,-0.987340173667852,0.2941995592714391,11.0,0.0,0.0,19.0,0.0,0.0,20,3,0,0.3589402064681053,0.31665646471083153,0,0,0,0,0,37,0.0,0.0,0.3589402064681053,3.0,8.0
Ecuador 2026,2026-03-15_Mushuc Runa SC - CSD Macará.json,2026-03-15,Mushuc Runa SC - CSD Macará,4c7u4ex3h310j2unfmd4uc18v,CSD Macará,5l65srfeepsxm6qw7m5hib1zp,R. Rodríguez,100.53333333333332,2.0,1.0,8.0,0.0,0.0,0.0,0.0,11.0,33.0,25.0,10.0,15.0,1295.4773966886023,1.7117926009703837,0.5588430928007679,5.733258512040207,17.0,0.0,0.0,13.0,0.0,0.0,16,2,0,0.2333674132823943,0.3019480518996715,0,0,0,0,0,28,0.0,0.0,0.2333674132823943,1.0,8.0
Ecuador 2026,2026-03-15_Mushuc Runa SC - CSD Macará.json,2026-03-15,Mushuc Runa SC - CSD Macará,6ov7iz5ful0e0g2epaydpzzn,Mushuc Runa SC,ds6cj14h4ho2iftn5k6qtwqcq,R. Formento,100.53333333333332,5.0,2.0,12.0,0.0,1.0,0.0,0.0,20.0,32.0,27.0,10.0,17.0,1191.2239722335692,2.723184360192967,1.4400649897856983,7.124994963620599,17.0,1.0,0.0,9.0,0.0,0.0,12,5,0,0.8577557625249026,0.7809606119990349,1,0,0,0,0,21,0.0,0.0,0.8577557625249026,3.0,12.0
Ecuador 2026,2026-03-17_CD Universidad Católica del Ecuador - CD Cuenca.json,2026-03-17,CD Universidad Católica del Ecuador - CD Cuenca,6gcr0sc8ei7umo38l346y7n7,CD Cuenca,5pxbdolaky90924vazle1pm1h,F. Ferrero,96.86666666666666,5.0,0.0,13.0,2.0,0.0,0.0,0.0,20.0,47.0,27.0,13.0,14.0,2144.944588369021,1.8035205355416148,-0.7000435034646734,2.045402197013918,16.0,0.0,0.0,27.0,1.0,0.0,18,6,1,0.8782978309318419,0.3753122929483649,1,1,0,0,0,21,0.0,1.0,-0.12170216906815812,0.0,15.0
Ecuador 2026,2026-03-17_CD Universidad Católica del Ecuador - CD Cuenca.json,2026-03-17,CD Universidad Católica del Ecuador - CD Cuenca,85tqel61vdk8sfz1vsb1jykk7,CD Universidad Católica del Ecuador,ak80zcoqllp87ubfbrenem3f9,R. Romo,96.86666666666666,5.0,0.0,9.0,0.0,1.0,0.0,0.0,15.0,34.0,23.0,9.0,14.0,1245.3619958212591,1.259296067531585,0.1731672209387881,2.527344294208134,15.0,0.0,0.0,16.0,0.0,1.0,16,5,0,0.26013140752911545,0.21713657677173592,0,0,0,0,0,21,0.0,0.0,0.26013140752911545,1.0,9.0
Ecuador 2026,2026-03-17_Leones FC - Liga Deportiva Universitaria de Quito.json,2026-03-17,Leones FC - Liga Deportiva Universitaria de Quito,1ixo4545wkh4oe83osm4tg0a2,Liga Deportiva Universitaria de Quito,76p1xfg3sztqk60s7ic2fzywa,J. Angulo,98.43333333333334,3.0,0.0,5.0,0.0,0.0,2.0,0.0,10.0,29.0,19.0,9.0,10.0,1178.173534378814,1.4529194349451549,-0.0346584699002565,2.7043382423816524,14.0,0.0,0.0,14.0,2.0,0.0,20,5,2,1.5494768340140581,0.7144140712916851,2,0,0,0,0,23,0.0,2.0,-0.4505231659859419,2.0,5.0
Ecuador 2026,2026-03-17_Leones FC - Liga Deportiva Universitaria de Quito.json,2026-03-17,Leones FC - Liga Deportiva Universitaria de Quito,cxb4hqite921i36gwrezdts7c,Leones FC,d7d208zfvkuvjaba38rlcjxl,G. Valle,98.43333333333334,3.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,20.0,13.0,8.0,5.0,851.6481952462252,1.6997428981384088,0.5940105089697082,1.941940408184592,9.0,0.0,0.0,12.0,0.0,2.0,8,3,0,0.3573667151213157,0.3463687896728515,0,0,0,0,0,12,1.0,0.0,0.3573667151213157,0.0,3.0
Ecuador 2026,2026-03-18_CSD Macará - Delfín SC.json,2026-03-18,CSD Macará - Delfín SC,4c7u4ex3h310j2unfmd4uc18v,CSD Macará,5l65srfeepsxm6qw7m5hib1zp,R. Rodríguez,101.15,4.0,1.0,10.0,0.0,0.0,0.0,0.0,15.0,28.0,25.0,5.0,20.0,869.3832572690465,0.7997380094301951,0.3881821488792718,5.355657033278017,13.0,0.0,0.0,6.0,0.0,1.0,11,4,0,0.5213305950164793,0.6009050998836754,0,0,0,0,0,21,0.0,0.0,0.5213305950164793,1.0,10.0
Ecuador 2026,2026-03-18_CSD Macará - Delfín SC.json,2026-03-18,CSD Macará - Delfín SC,82lpmyui5ugjg53te2h5p5evr,Delfín SC,3ri89ytafhurmpjxkebk7bxed,B. Heras,101.15,7.0,1.0,11.0,1.0,0.0,0.0,1.0,21.0,44.0,29.0,17.0,12.0,1841.3274460438056,1.3548532911919835,-0.4907247073880816,4.221169450087262,23.0,0.0,0.0,19.0,1.0,0.0,17,8,1,1.4858514461666341,1.276414221152663,2,0,1,1,0,22,0.0,1.0,0.4858514461666341,1.0,12.0
Ecuador 2026,2026-03-18_Libertad Fútbol Club - Barcelona SC.json,2026-03-18,Libertad Fútbol Club - Barcelona SC,37k9jifjhdcnb31yzzkmo7uhg,Barcelona SC,78l1rwvsx7po2qsw9oibzajmx,D. Cabezas,104.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,33.0,27.0,16.0,11.0,1315.800099287397,1.1412464489658818,0.2209600874261706,7.6116194333514,20.0,0.0,0.0,7.0,0.0,0.0,10,2,0,0.5430157203227282,0.5395902469754219,0,0,0,0,0,14,0.0,0.0,0.5430157203227282,0.0,7.0
Ecuador 2026,2026-03-18_Libertad Fútbol Club - Barcelona SC.json,2026-03-18,Libertad Fútbol Club - Barcelona SC,50127xit7gxvh20pvvv2lyh0r,Libertad Fútbol Club,8h8jemf6sbtrmykbgc6go4gk5,J. Contreras,104.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,15.0,39.0,26.0,9.0,17.0,1500.709280680953,1.6345075235354856,-0.1595877839080054,2.769481983838549,10.0,0.0,0.0,18.0,0.0,0.0,15,5,0,0.8619929412379859,0.7972382735460994,0,0,0,0,0,24,0.0,0.0,0.8619929412379859,1.0,8.0
Ecuador 2026,2026-03-18_Manta FC - Guayaquil City FC.json,2026-03-18,Manta FC - Guayaquil City FC,5yyskw5mk1al71eis8hpcqmxi,Manta FC,3i5euiilp79svufhu6slwnswk,F. Zambrano,104.4,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,18.0,13.0,8.0,5.0,692.8230285382701,0.1495021684960022,-0.1853545386211124,1.963872181930538,5.0,0.0,0.0,6.0,1.0,0.0,8,3,1,0.6290096063166855,0.1563123799860476,0,0,0,0,0,11,0.0,1.0,-0.37099039368331455,0.0,4.0
Ecuador 2026,2026-03-18_Manta FC - Guayaquil City FC.json,2026-03-18,Manta FC - Guayaquil City FC,a89x9w22vg0m6q3rnlad8qgmt,Guayaquil City FC,c1aju0uc38c9zy2qvljzizo16,G. Napa,104.4,2.0,2.0,12.0,1.0,1.0,0.0,0.0,18.0,35.0,16.0,7.0,9.0,1619.9393202757844,0.5520767967441138,-1.7046319973490347,-1.600509785009323,9.0,1.0,0.0,24.0,0.0,1.0,7,2,0,0.1048415165860205,0.1043643280863761,0,0,0,0,0,32,0.0,0.0,0.1048415165860205,3.0,13.0
Ecuador 2026,2026-03-19_CS Emelec - CSD Independiente del Valle.json,2026-03-19,CS Emelec - CSD Independiente del Valle,8cwds1t3cfvn3x0jswsti8mq4,CSD Independiente del Valle,4vgrs0md7is0ix07my83dlwix,P. Ortíz,100.2,2.0,3.0,6.0,1.0,0.0,0.0,0.0,12.0,29.0,15.0,9.0,6.0,1318.737033980098,1.1232504640412744,-0.5178016996218768,1.0543859955044774,9.0,0.0,0.0,17.0,0.0,2.0,11,2,0,0.2333674132823943,0.285683013498783,0,0,0,0,0,24,0.0,0.0,0.2333674132823943,3.0,7.0
Ecuador 2026,2026-03-19_CS Emelec - CSD Independiente del Valle.json,2026-03-19,CS Emelec - CSD Independiente del Valle,ddkiejug4w4ri9ch2fnnen6yw,CS Emelec,8ot6xvpxww2vk01cuh3j6eh9l,8ot6xvpxww2vk01cuh3j6eh9l,100.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,6,2,1.9183340035378933,0.4172603450715539,0,0,0,0,0,10,0.0,2.0,-0.0816659964621067,0.0,0.0
Ecuador 2026,2026-03-19_Orense SC - Mushuc Runa SC.json,2026-03-19,Orense SC - Mushuc Runa SC,6ov7iz5ful0e0g2epaydpzzn,Mushuc Runa SC,ds6cj14h4ho2iftn5k6qtwqcq,R. Formento,104.71666666666668,1.0,0.0,6.0,0.0,0.0,0.0,1.0,8.0,21.0,19.0,10.0,9.0,707.7579036733773,0.9946758978781008,0.3504922622810994,5.091552804548644,12.0,0.0,0.0,2.0,3.0,2.0,6,4,3,1.3808353179693222,0.1565836369991302,1,1,1,0,1,13,0.0,3.0,-1.6191646820306778,0.0,6.0
Ecuador 2026,2026-03-19_Orense SC - Mushuc Runa SC.json,2026-03-19,Orense SC - Mushuc Runa SC,f2yd0yzt0om6qhks9gbowu1d6,Orense SC,7ww4nc2olcox6pyggzepjth0q,R. Silva,104.71666666666668,2.0,0.0,7.0,0.0,1.0,0.0,0.0,10.0,30.0,25.0,10.0,15.0,1013.8340968436733,0.5936892378106664,0.2284895506821433,5.3082551097216095,10.0,0.0,0.0,10.0,2.0,3.0,14,4,2,1.5340754389762878,0.8082079589366913,1,0,0,0,0,30,2.0,2.0,-0.46592456102371216,1.0,7.0
Ecuador 2026,2026-03-19_SD Aucas - CD Técnico Universitario.json,2026-03-19,SD Aucas - CD Técnico Universitario,6qtl2ep6r5k1m3y6t8uh57y0g,SD Aucas,yfktjm0jc09skdfddl3ndyvp,H. Piedra,102.06666666666666,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,12.0,5.0,7.0,393.00463455120456,0.1908608876030278,0.0436069202627554,2.5418247500644804,7.0,1.0,0.0,2.0,1.0,0.0,6,3,1,0.7851120401173829,0.1913186851888894,0,0,0,0,0,11,0.0,1.0,-0.2148879598826171,0.0,3.0
Ecuador 2026,2026-03-19_SD Aucas - CD Técnico Universitario.json,2026-03-19,SD Aucas - CD Técnico Universitario,ejshnwzjsikkdhm6ynf40xik5,CD Técnico Universitario,1ey2z21drmkif486uuu6ytqms,S. Razzeto,102.06666666666666,2.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,19.0,10.0,4.0,6.0,842.002817736759,0.2997312183795982,-0.4063318316523276,0.4529059323364834,6.0,0.0,0.0,11.0,0.0,1.0,10,2,0,0.5380116701126098,0.688421905040741,0,0,0,0,0,34,0.0,0.0,0.5380116701126098,0.0,10.0
Ecuador 2026,2026-03-21_CD Cuenca - CSD Macará.json,2026-03-21,CD Cuenca - CSD Macará,4c7u4ex3h310j2unfmd4uc18v,CD Cuenca,5l65srfeepsxm6qw7m5hib1zp,R. Rodríguez,101.68333333333334,0.0,0.0,7.0,1.0,1.0,0.0,1.0,10.0,29.0,19.0,4.0,15.0,1071.1314712855162,0.8473011953877781,-0.1432833814770678,1.2000711233700438,11.0,0.0,0.0,13.0,1.0,1.0,6,1,1,0.79,0.0,1,1,1,0,1,14,0.0,1.0,-0.20999999999999996,1.0,8.0
Ecuador 2026,2026-03-21_CD Cuenca - CSD Macará.json,2026-03-21,CD Cuenca - CSD Macará,6gcr0sc8ei7umo38l346y7n7,CSD Macará,5pxbdolaky90924vazle1pm1h,F. Ferrero,101.68333333333334,5.0,3.0,11.0,0.0,0.0,0.0,0.0,19.0,36.0,25.0,10.0,15.0,1462.7111332092368,1.873091373961968,-0.1022299057749963,4.111117269864339,17.0,0.0,0.0,13.0,1.0,1.0,16,6,1,1.6546056568622587,1.2221960984170437,1,0,0,0,0,20,0.0,1.0,0.6546056568622587,3.0,11.0
Ecuador 2026,2026-03-21_Delfín SC - Libertad Fútbol Club.json,2026-03-21,Delfín SC - Libertad Fútbol Club,37k9jifjhdcnb31yzzkmo7uhg,Libertad Fútbol Club,78l1rwvsx7po2qsw9oibzajmx,D. Cabezas,101.56666666666666,6.0,0.0,8.0,0.0,1.0,0.0,0.0,15.0,31.0,25.0,9.0,16.0,1072.3465658274547,1.6288406698306368,0.7077232878538553,4.6175243550442895,8.0,1.0,1.0,10.0,0.0,0.0,21,6,0,1.6112630385905504,1.3238730598241089,3,0,0,0,0,29,0.0,0.0,1.6112630385905504,1.0,8.0
Ecuador 2026,2026-03-21_Delfín SC - Libertad Fútbol Club.json,2026-03-21,Delfín SC - Libertad Fútbol Club,82lpmyui5ugjg53te2h5p5evr,Delfín SC,3ri89ytafhurmpjxkebk7bxed,B. Heras,101.56666666666666,1.0,0.0,14.0,0.0,0.0,1.0,0.0,16.0,40.0,29.0,18.0,11.0,1689.6360924155986,4.405318896520343,1.9183344728615783,7.8128298426810865,23.0,1.0,0.0,13.0,0.0,0.0,10,1,0,0.0212765950709581,0.0298507455736398,0,0,0,0,0,19,0.0,0.0,0.0212765950709581,1.0,14.0
Ecuador 2026,2026-03-21_Liga Deportiva Universitaria de Quito - Manta FC.json,2026-03-21,Liga Deportiva Universitaria de Quito - Manta FC,5yyskw5mk1al71eis8hpcqmxi,Liga Deportiva Universitaria de Quito,3i5euiilp79svufhu6slwnswk,F. Zambrano,104.53333333333332,1.0,2.0,7.0,2.0,0.0,0.0,0.0,12.0,30.0,15.0,8.0,7.0,1327.1116071682354,0.5507893699388916,-0.9762867918736742,-1.123942897998806,8.0,0.0,0.0,22.0,1.0,0.0,17,2,1,0.8643158078193665,0.0309734512120485,0,0,0,0,0,41,0.0,1.0,-0.13568419218063354,2.0,9.0
Ecuador 2026,2026-03-21_Liga Deportiva Universitaria de Quito - Manta FC.json,2026-03-21,Liga Deportiva Universitaria de Quito - Manta FC,cxb4hqite921i36gwrezdts7c,Manta FC,d7d208zfvkuvjaba38rlcjxl,G. Valle,104.53333333333332,0.0,1.0,5.0,2.0,1.0,0.0,0.0,9.0,24.0,22.0,13.0,9.0,877.8184032522076,0.8413409690143365,0.3581653657536333,6.643602022000789,16.0,0.0,0.0,5.0,0.0,1.0,5,0,0,0.0,0.0,0,0,0,0,0,12,0.0,0.0,0.0,2.0,7.0
Ecuador 2026,2026-03-22_Barcelona SC - CD Universidad Católica del Ecuador.json,2026-03-22,Barcelona SC - CD Universidad Católica del Ecuador,50127xit7gxvh20pvvv2lyh0r,CD Universidad Católica del Ecuador,8h8jemf6sbtrmykbgc6go4gk5,J. Contreras,106.63333333333334,3.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,32.0,27.0,16.0,11.0,1172.4022800523808,1.636805033437766,0.2879785209861061,6.337496433751383,15.0,0.0,0.0,8.0,1.0,1.0,14,4,1,0.7393261911347507,0.49027566798031313,1,0,0,0,0,17,0.0,1.0,-0.26067380886524927,0.0,7.0
Ecuador 2026,2026-03-22_Barcelona SC - CD Universidad Católica del Ecuador.json,2026-03-22,Barcelona SC - CD Universidad Católica del Ecuador,85tqel61vdk8sfz1vsb1jykk7,Barcelona SC,ak80zcoqllp87ubfbrenem3f9,R. Romo,106.63333333333334,1.0,1.0,11.0,0.0,1.0,1.0,0.0,15.0,39.0,29.0,15.0,14.0,1532.993759602132,2.289226299958918,0.952286236782862,5.880990318205694,18.0,1.0,0.0,16.0,1.0,1.0,13,1,1,0.7763158082962036,0.0,1,1,0,0,0,26,1.0,1.0,-0.2236841917037964,3.0,11.0
Ecuador 2026,2026-03-22_CD Técnico Universitario - CSD Independiente del Valle.json,2026-03-22,CD Técnico Universitario - CSD Independiente del Valle,ddkiejug4w4ri9ch2fnnen6yw,CSD Independiente del Valle,8ot6xvpxww2vk01cuh3j6eh9l,A. Quintana,99.53333333333332,3.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,37.0,29.0,7.0,22.0,1124.9783832738483,0.5745742956324222,-1.073788307431447,2.5034858817566623,14.0,0.0,0.0,11.0,1.0,2.0,13,4,1,0.7631597016006708,0.356501692906022,0,0,0,0,0,21,0.0,1.0,-0.23684029839932919,0.0,5.0
Ecuador 2026,2026-03-22_CD Técnico Universitario - CSD Independiente del Valle.json,2026-03-22,CD Técnico Universitario - CSD Independiente del Valle,ejshnwzjsikkdhm6ynf40xik5,CD Técnico Universitario,1ey2z21drmkif486uuu6ytqms,S. Razzeto,99.53333333333332,3.0,3.0,7.0,1.0,0.0,0.0,0.0,14.0,19.0,16.0,7.0,9.0,664.7442819828266,0.7380261364100461,0.0518758211008349,3.512852157260524,11.0,0.0,0.0,5.0,2.0,1.0,17,5,2,1.7466444391757248,0.358552062883973,3,1,0,0,0,26,0.0,2.0,-0.25335556082427524,3.0,8.0
Ecuador 2026,2026-03-22_Mushuc Runa SC - CS Emelec.json,2026-03-22,Mushuc Runa SC - CS Emelec,6ov7iz5ful0e0g2epaydpzzn,Mushuc Runa SC,ds6cj14h4ho2iftn5k6qtwqcq,R. Formento,106.05,1.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,31.0,21.0,13.0,8.0,1399.629273465284,2.3565240859537746,1.129544181698024,4.731133425782398,16.0,0.0,0.0,13.0,0.0,2.0,8,1,0,0.0243902429938316,0.0519480518996715,1,0,0,0,0,18,0.0,0.0,0.0243902429938316,0.0,5.0
Ecuador 2026,2026-03-22_Mushuc Runa SC - CS Emelec.json,2026-03-22,Mushuc Runa SC - CS Emelec,8cwds1t3cfvn3x0jswsti8mq4,CS Emelec,4vgrs0md7is0ix07my83dlwix,P. Ortíz,106.05,4.0,1.0,15.0,0.0,0.0,0.0,0.0,20.0,35.0,28.0,12.0,16.0,1313.15718315552,1.559439036140087,0.3096984044923291,5.880883587580075,22.0,0.0,0.0,10.0,2.0,0.0,17,6,2,1.8273360889870673,0.6692278683185575,1,1,0,0,0,21,0.0,2.0,-0.17266391101293266,1.0,15.0
Ecuador 2026,2026-03-23_Guayaquil City FC - Leones FC.json,2026-03-23,Guayaquil City FC - Leones FC,1ixo4545wkh4oe83osm4tg0a2,Leones FC,76p1xfg3sztqk60s7ic2fzywa,J. Angulo,107.05,3.0,2.0,6.0,0.0,0.0,0.0,0.0,11.0,20.0,17.0,10.0,7.0,725.0768848600394,1.9923233736652364,0.7825360613696744,4.510427085350307,10.0,0.0,1.0,6.0,0.0,0.0,16,3,0,0.38602019846439345,0.40583948045969,0,0,0,0,0,25,0.0,0.0,0.38602019846439345,2.0,6.0
